uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,163253,4
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
spotify:track:0hWzB4dR1zwcokPvccww0k,0.817,0.814,2,-3.985,1,0.185,0.32,0.0,0.152,0.247,109.994,audio_features,0hWzB4dR1zwcokPvccww0k,https://api.spotify.com/v1/tracks/0hWzB4dR1zwcokPvccww0k,https://api.spotify.com/v1/audio-analysis/0hWzB4dR1zwcokPvccww0k,196800,4
spotify:track:1yHdZ9S6rBlNPH3LDNMy2P,0.636,0.448,1,-8.969,1,0.0359,0.335,0.0,0.17,0.186,143.124,audio_features,1yHdZ9S6rBlNPH3LDNMy2P,https://api.spotify.com/v1/tracks/1yHdZ9S6rBlNPH3LDNMy2P,https://api.spotify.com/v1/audio-analysis/1yHdZ9S6rBlNPH3LDNMy2P,202206,4
spotify:track:5SwyN9hzmWjBsINlif8li8,0.774,0.732,9,-4.227,1,0.0308,0.108,0.0,0.243,0.734,135.005,audio_features,5SwyN9hzmWjBsINlif8li8,https://api.spotify.com/v1/tracks/5SwyN9hzmWjBsINlif8li8,https://api.spotify.com/v1/audio-analysis/5SwyN9hzmWjBsINlif8li8,192725,4
spotify:track:6y8z28epOv5FlaxDv1Lo5B,0.796,0.68,10,-5.555,0,0.37,0.0575,0.000683,0.103,0.71,179.923,audio_features,6y8z28epOv5FlaxDv1Lo5B,https://api.spotify.com/v1/tracks/6y8z28epOv5FlaxDv1Lo5B,https://api.spotify.com/v1/audio-analysis/6y8z28epOv5FlaxDv1Lo5B,176143,4
spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,audio_features,6RnkFd8Fqqgk1Uni8RgqCQ,https://api.spotify.com/v1/tracks/6RnkFd8Fqqgk1Uni8RgqCQ,https://api.spotify.com/v1/audio-analysis/6RnkFd8Fqqgk1Uni8RgqCQ,202500,4
spotify:track:447yWcDPg1ddgcHBLGpJC0,0.783,0.537,9,-2.921,1,0.0749,0.278,0.0,0.229,0.392,113.977,audio_features,447yWcDPg1ddgcHBLGpJC0,https://api.spotify.com/v1/tracks/447yWcDPg1ddgcHBLGpJC0,https://api.spotify.com/v1/audio-analysis/447yWcDPg1ddgcHBLGpJC0,222866,4
spotify:track:6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
spotify:track:7uH27oIt4a6cIFCA8ZPcyG,0.816,0.754,11,-2.75,0,0.111,0.0361,0.0,0.217,0.533,99.966,audio_features,7uH27oIt4a6cIFCA8ZPcyG,https://api.spotify.com/v1/tracks/7uH27oIt4a6cIFCA8ZPcyG,https://api.spotify.com/v1/audio-analysis/7uH27oIt4a6cIFCA8ZPcyG,158400,4
spotify:track:3loy88Lp5qoTHhL8GhRfVZ,0.893,0.63,8,-5.769,1,0.159,0.254,0.0,0.116,0.434,123.029,audio_features,3loy88Lp5qoTHhL8GhRfVZ,https://api.spotify.com/v1/tracks/3loy88Lp5qoTHhL8GhRfVZ,https://api.spotify.com/v1/audio-analysis/3loy88Lp5qoTHhL8GhRfVZ,191504,4
spotify:track:6EfBMJQwe2xLgldra6DaYp,0.672,0.733,11,-5.377,1,0.0566,0.00289,0.0,0.199,0.354,105.043,audio_features,6EfBMJQwe2xLgldra6DaYp,https://api.spotify.com/v1/tracks/6EfBMJQwe2xLgldra6DaYp,https://api.spotify.com/v1/audio-analysis/6EfBMJQwe2xLgldra6DaYp,149857,4
spotify:track:7lvDsmTRXFE3dK4OjvRiWB,0.714,0.596,11,-6.206,0,0.043,0.0657,0.0,0.0625,0.669,91.991,audio_features,7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/tracks/7lvDsmTRXFE3dK4OjvRiWB,https://api.spotify.com/v1/audio-analysis/7lvDsmTRXFE3dK4OjvRiWB,224147,4
spotify:track:5QskYLFPX9y7pLU0VEMNbr,0.736,0.45,2,-9.406,1,0.228,0.809,0.0,0.108,0.663,153.888,audio_features,5QskYLFPX9y7pLU0VEMNbr,https://api.spotify.com/v1/tracks/5QskYLFPX9y7pLU0VEMNbr,https://api.spotify.com/v1/audio-analysis/5QskYLFPX9y7pLU0VEMNbr,159400,4
spotify:track:6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,audio_features,6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/tracks/6Pgkp4qUoTmJIPn7ReaGxL,https://api.spotify.com/v1/audio-analysis/6Pgkp4qUoTmJIPn7ReaGxL,181673,4
spotify:track:2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
spotify:track:2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
spotify:track:5WnfnSpuNEGXyEt78PBA6d,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,audio_features,5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867,4
spotify:track:2u6Jm2klS4yvAlbSHlxUwI,0.581,0.799,3,-6.66,1,0.164,0.0419,9.43e-06,0.11,0.662,124.002,audio_features,2u6Jm2klS4yvAlbSHlxUwI,https://api.spotify.com/v1/tracks/2u6Jm2klS4yvAlbSHlxUwI,https://api.spotify.com/v1/audio-analysis/2u6Jm2klS4yvAlbSHlxUwI,175016,4
spotify:track:5vC8UAOHeG95ehRzZChniB,0.953,0.57,6,-5.149,1,0.245,0.537,0.0,0.0993,0.834,129.947,audio_features,5vC8UAOHeG95ehRzZChniB,https://api.spotify.com/v1/tracks/5vC8UAOHeG95ehRzZChniB,https://api.spotify.com/v1/audio-analysis/5vC8UAOHeG95ehRzZChniB,131583,4
spotify:track:5h8VHxOBK1VWWj46T8fSly,0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,audio_features,5h8VHxOBK1VWWj46T8fSly,https://api.spotify.com/v1/tracks/5h8VHxOBK1VWWj46T8fSly,https://api.spotify.com/v1/audio-analysis/5h8VHxOBK1VWWj46T8fSly,163294,4
spotify:track:7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434,4
spotify:track:3XF5xLJHOQQRbWya6hBp7d,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,audio_features,3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,180953,4
spotify:track:68Vm2W4oURsPV3121vUZgB,0.665,0.703,8,-3.885,1,0.07,0.128,0.0,0.115,0.257,97.968,audio_features,68Vm2W4oURsPV3121vUZgB,https://api.spotify.com/v1/tracks/68Vm2W4oURsPV3121vUZgB,https://api.spotify.com/v1/audio-analysis/68Vm2W4oURsPV3121vUZgB,230611,4
spotify:track:4Hta7Oy5W9HD0UgT1P8PPV,0.766,0.814,2,-3.367,1,0.0733,0.044,1.08e-05,0.195,0.481,108.07,audio_features,4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/tracks/4Hta7Oy5W9HD0UgT1P8PPV,https://api.spotify.com/v1/audio-analysis/4Hta7Oy5W9HD0UgT1P8PPV,203588,4
spotify:track:2CIYemjFXdmCWpJnfbtrD6,0.39,0.534,0,-9.575,1,0.0709,0.0807,0.0,0.184,0.244,92.047,audio_features,2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/tracks/2CIYemjFXdmCWpJnfbtrD6,https://api.spotify.com/v1/audio-analysis/2CIYemjFXdmCWpJnfbtrD6,198765,4
spotify:track:003vvx7Niy0yvhvHt4a68B,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
spotify:track:7a8GawTVgHZvBLQOh46he7,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,7a8GawTVgHZvBLQOh46he7,https://api.spotify.com/v1/tracks/7a8GawTVgHZvBLQOh46he7,https://api.spotify.com/v1/audio-analysis/7a8GawTVgHZvBLQOh46he7,183956,4
spotify:track:1YNQscOx6OqBQjxgJVhEeW,0.728,0.69,8,-4.344,0,0.0524,0.0164,0.0,0.104,0.415,94.028,audio_features,1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/tracks/1YNQscOx6OqBQjxgJVhEeW,https://api.spotify.com/v1/audio-analysis/1YNQscOx6OqBQjxgJVhEeW,221153,4
spotify:track:44ZJ4hLD5onikKsVLQaILr,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,196267,4
spotify:track:5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,audio_features,5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/tracks/5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/audio-analysis/5f1joOtoMeyppIcJGZQvqJ,191406,4
spotify:track:0cu0rhnlCnJ7JIeHRiLpj3,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,audio_features,0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/tracks/0cu0rhnlCnJ7JIeHRiLpj3,https://api.spotify.com/v1/audio-analysis/0cu0rhnlCnJ7JIeHRiLpj3,112547,4
spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.587,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992,audio_features,1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,259550,3
spotify:track:35KmOEIUqAGn02t7n4qaIr,0.885,0.68,11,-3.837,0,0.0848,0.131,1.77e-05,0.0875,0.78,97.003,audio_features,35KmOEIUqAGn02t7n4qaIr,https://api.spotify.com/v1/tracks/35KmOEIUqAGn02t7n4qaIr,https://api.spotify.com/v1/audio-analysis/35KmOEIUqAGn02t7n4qaIr,200267,4
spotify:track:7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,audio_features,7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/tracks/7FdUvDkaE24o3FPIWTvzv2,https://api.spotify.com/v1/audio-analysis/7FdUvDkaE24o3FPIWTvzv2,175644,4
spotify:track:1BuZAIO8WZpavWVbbq3Lci,0.713,0.831,1,-4.75,0,0.15,0.0168,0.0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
spotify:track:1dUHF4RyMmMTveJ0Rby6Xm,0.761,0.598,10,-7.249,0,0.182,0.126,0.0,0.0839,0.446,173.897,audio_features,1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/tracks/1dUHF4RyMmMTveJ0Rby6Xm,https://api.spotify.com/v1/audio-analysis/1dUHF4RyMmMTveJ0Rby6Xm,163974,4
spotify:track:5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,audio_features,5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd,https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd,229184,4
spotify:track:0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
spotify:track:5SwEgzUFDHwpWHKrbnP32Z,0.518,0.596,6,-6.653,0,0.124,0.569,0.0,0.133,0.326,100.28,audio_features,5SwEgzUFDHwpWHKrbnP32Z,https://api.spotify.com/v1/tracks/5SwEgzUFDHwpWHKrbnP32Z,https://api.spotify.com/v1/audio-analysis/5SwEgzUFDHwpWHKrbnP32Z,190867,4
spotify:track:7knLcYCOSaURD0d7HUULFM,0.825,0.807,6,-5.753,1,0.0949,0.0732,4.79e-06,0.138,0.816,103.053,audio_features,7knLcYCOSaURD0d7HUULFM,https://api.spotify.com/v1/tracks/7knLcYCOSaURD0d7HUULFM,https://api.spotify.com/v1/audio-analysis/7knLcYCOSaURD0d7HUULFM,218827,4
spotify:track:0KkIkfsLEJbrcIhYsCL7L5,0.786,0.808,7,-3.702,1,0.0881,0.0846,0.000289,0.0822,0.608,105.029,audio_features,0KkIkfsLEJbrcIhYsCL7L5,https://api.spotify.com/v1/tracks/0KkIkfsLEJbrcIhYsCL7L5,https://api.spotify.com/v1/audio-analysis/0KkIkfsLEJbrcIhYsCL7L5,301714,4
spotify:track:4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541,4
spotify:track:3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4
spotify:track:3aW0ds4A4tSQDIp75FqWTo,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,audio_features,3aW0ds4A4tSQDIp75FqWTo,https://api.spotify.com/v1/tracks/3aW0ds4A4tSQDIp75FqWTo,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,242334,4
spotify:track:4YLtrBhzjsI2LT6ybXQHeD,0.765,0.784,7,-5.215,0,0.0488,0.0222,0.00121,0.187,0.449,109.956,audio_features,4YLtrBhzjsI2LT6ybXQHeD,https://api.spotify.com/v1/tracks/4YLtrBhzjsI2LT6ybXQHeD,https://api.spotify.com/v1/audio-analysis/4YLtrBhzjsI2LT6ybXQHeD,196232,4
spotify:track:7alOsNr36sJ8CyOEP4aILq,0.74,0.698,6,-3.838,0,0.0388,0.215,0.0,0.116,0.529,139.99,audio_features,7alOsNr36sJ8CyOEP4aILq,https://api.spotify.com/v1/tracks/7alOsNr36sJ8CyOEP4aILq,https://api.spotify.com/v1/audio-analysis/7alOsNr36sJ8CyOEP4aILq,270400,4
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4
spotify:track:2AlYncTpVHKwHb55F9lF6O,0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,0.776,133.928,audio_features,2AlYncTpVHKwHb55F9lF6O,https://api.spotify.com/v1/tracks/2AlYncTpVHKwHb55F9lF6O,https://api.spotify.com/v1/audio-analysis/2AlYncTpVHKwHb55F9lF6O,115200,4
spotify:track:5PAAUJTKLT0nCmHUlLdPXb,0.692,0.764,5,-5.233,0,0.113,0.574,0.0,0.106,0.564,84.029,audio_features,5PAAUJTKLT0nCmHUlLdPXb,https://api.spotify.com/v1/tracks/5PAAUJTKLT0nCmHUlLdPXb,https://api.spotify.com/v1/audio-analysis/5PAAUJTKLT0nCmHUlLdPXb,189686,4
spotify:track:14Bcv6siTBPw3TlP84dasC,0.356,0.684,8,-7.347,1,0.0878,0.152,0.0,0.101,0.347,87.188,audio_features,14Bcv6siTBPw3TlP84dasC,https://api.spotify.com/v1/tracks/14Bcv6siTBPw3TlP84dasC,https://api.spotify.com/v1/audio-analysis/14Bcv6siTBPw3TlP84dasC,193733,4
spotify:track:0gucTLf7trAf37Ua1uAyAu,0.489,0.918,1,-4.502,1,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,audio_features,0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/tracks/0gucTLf7trAf37Ua1uAyAu,https://api.spotify.com/v1/audio-analysis/0gucTLf7trAf37Ua1uAyAu,300893,4
spotify:track:5H0NU2sHWUnWCcZyYlX46X,0.792,0.555,0,-7.038,1,0.34,0.0394,6.39e-06,0.107,0.084,99.954,audio_features,5H0NU2sHWUnWCcZyYlX46X,https://api.spotify.com/v1/tracks/5H0NU2sHWUnWCcZyYlX46X,https://api.spotify.com/v1/audio-analysis/5H0NU2sHWUnWCcZyYlX46X,273600,4
spotify:track:6gi6y1xwmVszDWkUqab1qw,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4
spotify:track:5EbtodsuLbxrFDH6j5avVS,0.483,0.492,0,-6.591,0,0.295,0.603,0.0,0.323,0.66,144.511,audio_features,5EbtodsuLbxrFDH6j5avVS,https://api.spotify.com/v1/tracks/5EbtodsuLbxrFDH6j5avVS,https://api.spotify.com/v1/audio-analysis/5EbtodsuLbxrFDH6j5avVS,188213,4
spotify:track:7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905,audio_features,7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/tracks/7nc7mlSdWYeFom84zZ8Wr8,https://api.spotify.com/v1/audio-analysis/7nc7mlSdWYeFom84zZ8Wr8,180380,4
spotify:track:2toVe5hfuIi97ytDPDbQFt,0.866,0.613,0,-6.385,1,0.151,0.0293,0.0,0.104,0.359,98.001,audio_features,2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/tracks/2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/audio-analysis/2toVe5hfuIi97ytDPDbQFt,229210,4
spotify:track:6pQKUKBpwr6GhfhcFFFozo,0.525,0.448,1,-4.075,0,0.0443,0.14,0.0,0.0922,0.527,83.406,audio_features,6pQKUKBpwr6GhfhcFFFozo,https://api.spotify.com/v1/tracks/6pQKUKBpwr6GhfhcFFFozo,https://api.spotify.com/v1/audio-analysis/6pQKUKBpwr6GhfhcFFFozo,140308,4
spotify:track:2Gq636OOGgxCTqEuzCZhsa,0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,audio_features,2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/tracks/2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/audio-analysis/2Gq636OOGgxCTqEuzCZhsa,160000,4
spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,163216,4
spotify:track:38RIEav39FGi86jppxO0du,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/tracks/38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/audio-analysis/38RIEav39FGi86jppxO0du,210607,4
spotify:track:5EVzgDPaM0LCM3M5exl3z8,0.441,0.623,1,-7.331,0,0.0414,0.135,0.0,0.14,0.285,78.082,audio_features,5EVzgDPaM0LCM3M5exl3z8,https://api.spotify.com/v1/tracks/5EVzgDPaM0LCM3M5exl3z8,https://api.spotify.com/v1/audio-analysis/5EVzgDPaM0LCM3M5exl3z8,249231,4
spotify:track:3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,audio_features,3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/tracks/3Z7CaxQkqbIs1rewKi6v4W,https://api.spotify.com/v1/audio-analysis/3Z7CaxQkqbIs1rewKi6v4W,129817,4
spotify:track:0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993,4
spotify:track:78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4
spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4
spotify:track:3nY8AqaMNNHHLYV4380ol0,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,audio_features,3nY8AqaMNNHHLYV4380ol0,https://api.spotify.com/v1/tracks/3nY8AqaMNNHHLYV4380ol0,https://api.spotify.com/v1/audio-analysis/3nY8AqaMNNHHLYV4380ol0,175238,4
spotify:track:2r4JRwcbIeuAzWjH4YXlLs,0.676,0.777,1,-3.241,0,0.357,0.145,0.0,0.228,0.226,173.931,audio_features,2r4JRwcbIeuAzWjH4YXlLs,https://api.spotify.com/v1/tracks/2r4JRwcbIeuAzWjH4YXlLs,https://api.spotify.com/v1/audio-analysis/2r4JRwcbIeuAzWjH4YXlLs,188773,4
spotify:track:67xBtV07CC73eFw7z5oCvU,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,audio_features,67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/tracks/67xBtV07CC73eFw7z5oCvU,https://api.spotify.com/v1/audio-analysis/67xBtV07CC73eFw7z5oCvU,236686,4
spotify:track:5QZKcQDp0tCcvMdyqEciBV,0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,audio_features,5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/tracks/5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/audio-analysis/5QZKcQDp0tCcvMdyqEciBV,224638,3
spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,0.352,0.424,6,-10.131,1,0.0394,0.733,2.3e-05,0.0664,0.141,127.047,audio_features,3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/tracks/3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/audio-analysis/3rV5y8rcQrwRt9fWGLmjOQ,302951,4
spotify:track:2J2Z1SkXYghSajLibnQHOa,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa,217747,4
